# Img     DayMonthYear	      Irig time		GPS time

1805    271204		193533.456432		193620.429871
1806    271204		193533.506432		193620.489868
1807    271204		193533.556431		193620.529846
1808    271204		193533.606434		193620.589844
1809    271204		193533.656433		193620.649841
1810    271204		193533.706432		193620.689880
1812    271204		193533.756432		193620.749878
1813    271204		193533.806435		193620.789854
1814    271204		193533.831432		193620.809814
1815    271204		193533.881435		193620.869812
1816    271204		193533.931435		193620.909851
1817    271204		193533.981434		193620.969849
1818    271204		193534.031433		193621.009827
1819    271204		193534.081432		193621.069824
1821    271204		193534.131432		193621.109802
1822    271204		193534.181435		193621.169800
1823    271204		193534.206436		193621.189758
1824    271204		193534.256435		193621.249756
1825    271204		193534.306435		193621.289795
1826    271204		193534.356434		193621.349731
1827    271204		193534.406437		193621.389771
1828    271204		193534.456432		193621.449768
1830    271204		193534.506432		193621.489746
1831    271204		193534.556435		193621.549744
1832    271204		193534.581432		193621.569763
1833    271204		193534.631432		193621.609741
1834    271204		193534.681435		193621.669739
1835    271204		193534.731434		193621.709717
1836    271204		193534.781433		193621.769714
1837    271204		193534.831432		193621.809692
1839    271204		193534.881435		193621.869690
1840    271204		193534.931435		193621.909729
1841    271204		193534.956436		193621.949707
1842    271204		193535.006435		193621.989685
1843    271204		193535.056435		193622.049683
1844    271204		193535.106438		193622.089661
1845    271204		193535.156433		193622.149719
1846    271204		193535.206436		193622.189697
1848    271204		193535.256435		193622.249695
1849    271204		193535.306435		193622.289673
1850    271204		193535.331436		193622.309692
1851    271204		193535.381435		193622.369690
1852    271204		193535.431435		193622.409666
1853    271204		193535.481438		193622.469666
1854    271204		193535.531433		193622.509705
1855    271204		193535.581436		193622.569702
1857    271204		193535.631435		193622.609680
1858    271204		193535.681435		193622.669678
1859    271204		193535.706436		193622.689636
1860    271204		193535.756435		193622.749634
1861    271204		193535.806435		193622.789673
1862    271204		193535.856438		193622.849670
1863    271204		193535.906437		193622.889648
1864    271204		193535.956436		193622.949644
1865    271204		193536.006435		193622.989624
1867    271204		193536.056435		193623.029602
1868    271204		193536.081436		193623.069641
1869    271204		193536.131435		193623.109619
1870    271204		193536.181435		193623.169617
1871    271204		193536.231438		193623.209656
1872    271204		193536.281433		193623.269653
1873    271204		193536.331436		193623.309631
1874    271204		193536.381435		193623.369629
1876    271204		193536.431438		193623.409607
1877    271204		193536.456436		193623.449583
1878    271204		193536.506435		193623.489624
1879    271204		193536.556435		193623.549622
1880    271204		193536.606438		193623.589600
1881    271204		193536.656437		193623.629578
1882    271204		193536.706436		193623.689575
1884    271204		193536.756435		193623.729614
1885    271204		193536.806438		193623.789551
1886    271204		193536.831436		193623.809570
1887    271204		193536.881435		193623.869568
1888    271204		193536.931438		193623.909546
1889    271204		193536.981438		193623.969543
1890    271204		193537.031437		193624.009583
1891    271204		193537.081436		193624.069580
1893    271204		193537.131435		193624.109558
1894    271204		193537.181435		193624.169556
1895    271204		193537.206436		193624.189575
1896    271204		193537.256439		193624.249573
1897    271204		193537.306438		193624.289551
1898    271204		193537.356438		193624.329590
1899    271204		193537.406437		193624.389526
1900    271204		193537.456436		193624.429565
1902    271204		193537.506439		193624.489561
1903    271204		193537.556435		193624.549561
1904    271204		193537.581436		193624.569519
1905    271204		193537.631439		193624.609558
1906    271204		193537.681438		193624.669556
1907    271204		193537.731438		193624.709534
1908    271204		193537.781433		193624.769531
1909    271204		193537.831436		193624.809509
1910    271204		193537.881439		193624.869507
1912    271204		193537.931438		193624.909485
1913    271204		193537.956436		193624.949524
1914    271204		193538.006439		193624.989502
1915    271204		193538.056438		193625.029478
1916    271204		193538.106438		193625.089478
1917    271204		193538.156441		193625.129456
1918    271204		193538.206440		193625.189453
1919    271204		193538.256439		193625.249451
1921    271204		193538.306438		193625.289429
1922    271204		193538.331440		193625.309448
1923    271204		193538.381439		193625.369446
1924    271204		193538.431438		193625.409424
1925    271204		193538.481438		193625.469421
1926    271204		193538.531441		193625.509399
1927    271204		193538.581440		193625.569395
1929    271204		193538.631439		193625.609375
1930    271204		193538.681438		193625.669373
1931    271204		193538.706436		193625.689392
1932    271204		193538.756439		193625.729370
1933    271204		193538.806438		193625.789368
1934    271204		193538.856438		193625.849365
1935    271204		193538.906441		193625.889404
1936    271204		193538.956436		193625.949402
1937    271204		193539.006439		193625.989380
1939    271204		193539.056438		193626.029358
1940    271204		193539.081440		193626.069336
1941    271204		193539.131439		193626.109375
1942    271204		193539.181438		193626.169434
1943    271204		193539.231441		193626.209412
1944    271204		193539.281441		193626.269409
1945    271204		193539.331440		193626.309448
1947    271204		193539.381439		193626.369446
1948    271204		193539.431438		193626.409424
1949    271204		193539.456440		193626.429382
1950    271204		193539.506439		193626.489380
1951    271204		193539.556438		193626.529419
1952    271204		193539.606441		193626.589417
1953    271204		193539.656441		193626.649414
1954    271204		193539.706440		193626.689392
1955    271204		193539.756439		193626.749390
1957    271204		193539.806438		193626.789368
1958    271204		193539.831440		193626.809387
1959    271204		193539.881439		193626.869385
1960    271204		193539.931442		193626.909363
1961    271204		193539.981441		193626.969360
1962    271204		193540.031441		193627.009338
1963    271204		193540.081440		193627.069336
1964    271204		193540.131439		193627.109312
1966    271204		193540.181438		193627.169312
1967    271204		193540.206444		193627.189331
1968    271204		193540.256443		193627.249329
1969    271204		193540.306442		193627.289307
1970    271204		193540.356441		193627.349304
1971    271204		193540.406441		193627.389282
1972    271204		193540.456440		193627.449280
1973    271204		193540.506439		193627.489258
1975    271204		193540.556442		193627.549255
1976    271204		193540.581440		193627.569275
1977    271204		193540.631439		193627.609253
1978    271204		193540.681442		193627.669250
1979    271204		193540.731441		193627.709229
1980    271204		193540.781441		193627.769226
1981    271204		193540.831440		193627.809265
1983    271204		193540.881439		193627.869263
1984    271204		193540.931438		193627.909241
1985    271204		193540.956440		193627.949219
1986    271204		193541.006443		193627.989258
1987    271204		193541.056442		193628.049194
1988    271204		193541.106445		193628.089233
1989    271204		193541.156445		193628.149170
1990    271204		193541.206444		193628.189207
1992    271204		193541.256443		193628.249146
1993    271204		193541.306442		193628.289185
1994    271204		193541.331444		193628.309143
1995    271204		193541.381439		193628.369141
1996    271204		193541.431442		193628.409180
1997    271204		193541.481441		193628.469177
1998    271204		193541.531441		193628.509155
1999    271204		193541.581440		193628.569153
2001    271204		193541.631439		193628.609131
2002    271204		193541.681442		193628.669128
2003    271204		193541.706444		193628.689148
2004    271204		193541.756443		193628.749146
2005    271204		193541.806442		193628.789124
2006    271204		193541.856441		193628.849121
2007    271204		193541.906441		193628.889099
2008    271204		193541.956444		193628.949097
2009    271204		193542.006447		193628.989075
2011    271204		193542.056442		193629.029114
2012    271204		193542.081444		193629.069092
2013    271204		193542.131443		193629.109070
2014    271204		193542.181442		193629.169128
2015    271204		193542.231441		193629.209106
2016    271204		193542.281441		193629.269104
2017    271204		193542.331444		193629.309082
2019    271204		193542.381447		193629.369080
2020    271204		193542.431442		193629.409058
2021    271204		193542.456440		193629.449097
2022    271204		193542.506443		193629.489075
2023    271204		193542.556442		193629.549072
2024    271204		193542.606445		193629.589050
2025    271204		193542.656445		193629.629028
2026    271204		193542.706444		193629.689026
2027    271204		193542.756443		193629.729065
2029    271204		193542.806442		193629.789062
2030    271204		193542.831444		193629.809019
2031    271204		193542.881443		193629.869019
2032    271204		193542.931442		193629.909058
2033    271204		193542.981445		193629.968994
2034    271204		193543.031445		193630.009033
2035    271204		193543.081444		193630.069031
2036    271204		193543.131443		193630.109009
2038    271204		193543.181442		193630.168945
2039    271204		193543.206448		193630.188965
2040    271204		193543.256447		193630.248962
2041    271204		193543.306442		193630.288940
2042    271204		193543.356441		193630.328979
2043    271204		193543.406445		193630.388977
2044    271204		193543.456444		193630.448975
2046    271204		193543.506447		193630.488953
2047    271204		193543.556442		193630.548950
2048    271204		193543.581444		193630.568909
2049    271204		193543.631443		193630.608948
2050    271204		193543.681442		193630.668945
2051    271204		193543.731445		193630.708923
2052    271204		193543.781445		193630.768921
2053    271204		193543.831448		193630.808899
2055    271204		193543.881443		193630.868896
2056    271204		193543.931442		193630.908875
2057    271204		193543.956444		193630.928894
2058    271204		193544.006447		193630.988892
2059    271204		193544.056446		193631.028870
2060    271204		193544.106449		193631.088867
2061    271204		193544.156445		193631.148926
2062    271204		193544.206448		193631.188904
2064    271204		193544.256447		193631.248901
2065    271204		193544.306446		193631.288879
2066    271204		193544.331444		193631.308899
2067    271204		193544.381447		193631.368896
2068    271204		193544.431446		193631.408875
2069    271204		193544.481445		193631.468872
2070    271204		193544.531445		193631.508850
2071    271204		193544.581444		193631.568848
2073    271204		193544.631443		193631.608887
2074    271204		193544.681446		193631.668884
2075    271204		193544.706444		193631.688843
2076    271204		193544.756447		193631.728882
2077    271204		193544.806446		193631.788818
2078    271204		193544.856445		193631.848816
2079    271204		193544.906445		193631.888853
2080    271204		193544.956448		193631.948853
2081    271204		193545.006447		193631.988831
2083    271204		193545.056446		193632.048828
2084    271204		193545.081448		193632.068848
2085    271204		193545.131447		193632.108826
2086    271204		193545.181446		193632.168823
2087    271204		193545.231445		193632.208801
2088    271204		193545.281445		193632.268799
2089    271204		193545.331448		193632.308838
2090    271204		193545.381447		193632.368835
2092    271204		193545.431446		193632.408813
2093    271204		193545.456444		193632.448792
2094    271204		193545.506447		193632.488831
2095    271204		193545.556446		193632.548767
2096    271204		193545.606445		193632.588806
2097    271204		193545.656445		193632.628784
2098    271204		193545.706448		193632.688782
2099    271204		193545.756447		193632.748779
2101    271204		193545.806446		193632.788757
2102    271204		193545.831448		193632.808777
2103    271204		193545.881447		193632.868774
2104    271204		193545.931446		193632.908752
2105    271204		193545.981445		193632.968750
2106    271204		193546.031448		193633.008728
2107    271204		193546.081448		193633.068726
2108    271204		193546.131447		193633.108765
2110    271204		193546.181446		193633.168701
2111    271204		193546.206448		193633.188721
2112    271204		193546.256451		193633.248718
2113    271204		193546.306450		193633.288696
2114    271204		193546.356445		193633.348694
2115    271204		193546.406448		193633.388672
2116    271204		193546.456448		193633.448669
2117    271204		193546.506447		193633.488647
2119    271204		193546.556446		193633.548645
2120    271204		193546.581448		193633.568665
2121    271204		193546.631447		193633.608643
2122    271204		193546.681450		193633.668640
2123    271204		193546.731445		193633.708679
2124    271204		193546.781448		193633.768616
2125    271204		193546.831448		193633.808655
2126    271204		193546.881447		193633.868652
2128    271204		193546.931446		193633.908630
2129    271204		193546.956448		193633.948608
2130    271204		193547.006451		193633.988647
2131    271204		193547.056446		193634.028625
2132    271204		193547.106449		193634.088623
2133    271204		193547.156448		193634.148621
2134    271204		193547.206448		193634.188660
2136    271204		193547.256447		193634.248657
2137    271204		193547.306450		193634.288635
2138    271204		193547.331448		193634.308655
2139    271204		193547.381447		193634.368591
2140    271204		193547.431450		193634.408630
2141    271204		193547.481445		193634.468628
2142    271204		193547.531448		193634.508606
2143    271204		193547.581448		193634.568604
2144    271204		193547.631447		193634.608582
2146    271204		193547.681450		193634.668579
2147    271204		193547.706448		193634.688599
2148    271204		193547.756447		193634.748596
2149    271204		193547.806450		193634.788574
2150    271204		193547.856445		193634.848572
2151    271204		193547.906448		193634.888550
2152    271204		193547.956448		193634.928589
2153    271204		193548.006451		193634.988586
2155    271204		193548.056450		193635.048584
2156    271204		193548.081448		193635.068542
2157    271204		193548.131451		193635.108521
2158    271204		193548.181446		193635.168579
2159    271204		193548.231449		193635.208557
2160    271204		193548.281448		193635.268555
2161    271204		193548.331448		193635.308533
2162    271204		193548.381447		193635.368530
2164    271204		193548.431450		193635.408508
2165    271204		193548.456448		193635.448547
2166    271204		193548.506451		193635.488525
2167    271204		193548.556450		193635.548523
2168    271204		193548.606449		193635.588501
2169    271204		193548.656448		193635.628540
2170    271204		193548.706451		193635.688538
2171    271204		193548.756451		193635.748474
2173    271204		193548.806450		193635.788513
2174    271204		193548.831448		193635.808472
2175    271204		193548.881451		193635.868469
2176    271204		193548.931450		193635.908508
2177    271204		193548.981449		193635.968506
2178    271204		193549.031448		193636.008484
2179    271204		193549.081451		193636.068481
2180    271204		193549.131451		193636.108459
2182    271204		193549.181450		193636.168518
2183    271204		193549.206451		193636.188477
2184    271204		193549.256451		193636.248474
2185    271204		193549.306450		193636.288513
2186    271204		193549.356449		193636.348511
2187    271204		193549.406452		193636.388489
2188    271204		193549.456448		193636.448486
2189    271204		193549.506451		193636.488464
2191    271204		193549.556450		193636.548462
2192    271204		193549.581448		193636.568481
2193    271204		193549.631451		193636.608459
2194    271204		193549.681450		193636.668457
2195    271204		193549.731449		193636.708435
2196    271204		193549.781448		193636.768433
2197    271204		193549.831451		193636.808411
2198    271204		193549.881451		193636.868408
2200    271204		193549.931454		193636.908447
2201    271204		193549.956451		193636.928406
2202    271204		193550.006454		193636.988403
2203    271204		193550.056450		193637.028442
2204    271204		193550.106453		193637.088379
2205    271204		193550.156452		193637.148376
2206    271204		193550.206455		193637.188354
2207    271204		193550.256451		193637.248352
2209    271204		193550.306454		193637.288330
2210    271204		193550.331451		193637.308350
2211    271204		193550.381451		193637.368347
2212    271204		193550.431450		193637.408325
2213    271204		193550.481449		193637.468323
2214    271204		193550.531452		193637.508362
2215    271204		193550.581451		193637.568359
2216    271204		193550.631454		193637.608337
2218    271204		193550.681450		193637.668335
2219    271204		193550.706451		193637.688293
2220    271204		193550.756451		193637.748291
2221    271204		193550.806454		193637.788330
2222    271204		193550.856453		193637.848328
2223    271204		193550.906452		193637.888306
2224    271204		193550.956451		193637.948303
2225    271204		193551.006454		193637.988281
2227    271204		193551.056454		193638.048279
2228    271204		193551.081451		193638.068298
2229    271204		193551.131451		193638.108276
2230    271204		193551.181454		193638.168274
2231    271204		193551.231453		193638.208313
2232    271204		193551.281452		193638.268311
2233    271204		193551.331451		193638.308289
2234    271204		193551.381454		193638.368286
2236    271204		193551.431450		193638.408264
2237    271204		193551.456451		193638.448242
2238    271204		193551.506454		193638.488281
2239    271204		193551.556454		193638.548279
2240    271204		193551.606453		193638.588257
2241    271204		193551.656452		193638.648254
2242    271204		193551.706455		193638.688232
2243    271204		193551.756451		193638.748230
2245    271204		193551.806454		193638.788208
2246    271204		193551.831455		193638.808228
2247    271204		193551.881451		193638.868225
2248    271204		193551.931454		193638.908203
2249    271204		193551.981453		193638.968201
2250    271204		193552.031452		193639.008240
2251    271204		193552.081455		193639.068237
2252    271204		193552.131451		193639.108215
2254    271204		193552.181454		193639.168152
2255    271204		193552.206455		193639.188171
2256    271204		193552.256451		193639.248169
2257    271204		193552.306450		193639.288147
2258    271204		193552.356449		193639.348145
2259    271204		193552.406456		193639.388123
2260    271204		193552.456448		193639.448120
2261    271204		193552.506454		193639.488159
2263    271204		193552.556454		193639.548157
2264    271204		193552.581451		193639.568115
2265    271204		193552.631451		193639.608154
2266    271204		193552.681454		193639.668091
2267    271204		193552.731453		193639.708130
2268    271204		193552.781452		193639.768127
2269    271204		193552.831451		193639.808105
2270    271204		193552.881454		193639.868103
2272    271204		193552.931454		193639.908081
2273    271204		193552.956455		193639.948120
2303    271204		193554.256454		193641.248047
2304    271204		193554.281452		193641.268005
2305    271204		193554.331455		193641.307983
2306    271204		193554.381454		193641.367981
2308    271204		193554.431454		193641.408020
2309    271204		193554.456455		193641.447998
2310    271204		193554.506454		193641.487976
2311    271204		193554.556454		193641.547974
2312    271204		194123.632092		194210.618530
2314    271204		194123.682093		194210.658508
2315    271204		194123.707092		194210.698486
2316    271204		194123.757093		194210.738525
2317    271204		194123.807095		194210.798461
2318    271204		194123.857094		194210.838500
2319    271204		194123.907093		194210.898498
2320    271204		194123.957094		194210.938476
2321    271204		194124.007095		194210.998474
2323    271204		194124.057093		194211.038452
2324    271204		194124.082092		194211.058471
2325    271204		194124.132093		194211.118469
2326    271204		194124.182098		194211.158447
2327    271204		194124.232096		194211.218444
2328    271204		194124.282095		194211.258483
2329    271204		194124.332092		194211.318481
2330    271204		194124.382093		194211.358459
2332    271204		194124.432093		194211.418457
2333    271204		194124.457096		194211.438415
2334    271204		194124.507093		194211.498413
2335    271204		194124.557095		194211.538452
2336    271204		194124.607096		194211.598449
2337    271204		194124.657093		194211.638427
2338    271204		194124.707092		194211.698425
2339    271204		194124.757097		194211.738403
2341    271204		194124.807095		194211.798400
2342    271204		194124.832094		194211.818420
2343    271204		194124.882095		194211.858398
2344    271204		194124.932095		194211.918395
2345    271204		194124.982096		194211.978393
2346    271204		194125.032099		194212.018371
2347    271204		194125.082096		194212.058410
2348    271204		194125.132093		194212.118347
2350    271204		194125.182096		194212.158386
2351    271204		194125.207096		194212.198425
2352    271204		194125.257097		194212.238403
2353    271204		194125.307096		194212.298400
2354    271204		194125.357096		194212.338378
2355    271204		194125.407097		194212.398376
2356    271204		194125.457094		194212.438354
2357    271204		194125.507095		194212.498352
2359    271204		194125.557095		194212.538391
2360    271204		194125.582096		194212.558349
2361    271204		194125.632095		194212.618347
2362    271204		194125.682095		194212.658386
2363    271204		194125.732094		194212.718322
2364    271204		194125.782093		194212.758361
2365    271204		194125.832096		194212.818359
2366    271204		194125.882095		194212.858337
2368    271204		194125.932095		194212.918334
2369    271204		194125.957096		194212.938354
2370    271204		194126.007099		194212.998352
2371    271204		194126.057096		194213.038330
2372    271204		194126.107098		194213.078308
2373    271204		194126.157097		194213.138305
2374    271204		194126.207098		194213.198303
2375    271204		194126.257097		194213.238281
2377    271204		194126.307098		194213.298278
2378    271204		194126.332096		194213.318237
2379    271204		194126.382095		194213.358276
2380    271204		194126.432096		194213.418273
2381    271204		194126.482098		194213.458251
2382    271204		194126.532095		194213.518249
2383    271204		194126.582098		194213.558227
2384    271204		194126.632095		194213.618225
2386    271204		194126.682096		194213.658203
2387    271204		194126.707096		194213.698242
2388    271204		194126.757095		194213.738220
2389    271204		194126.807096		194213.798217
2390    271204		194126.857098		194213.838195
2391    271204		194126.907097		194213.898193
2392    271204		194126.957098		194213.938171
2393    271204		194127.007099		194213.998168
2395    271204		194127.057098		194214.038208
2396    271204		194127.082098		194214.058166
2397    271204		194127.132095		194214.118164
2398    271204		194127.182098		194214.158203
2399    271204		194127.232098		194214.218200
2400    271204		194127.282101		194214.258178
2401    271204		194127.332098		194214.318176
2402    271204		194127.382097		194214.358215
2404    271204		194127.432100		194214.418151
2405    271204		194127.457102		194214.438171
2406    271204		194127.507097		194214.498168
2407    271204		194127.557096		194214.538146
2408    271204		194127.607100		194214.598144
2409    271204		194127.657099		194214.638183
2410    271204		194127.707100		194214.698181
2411    271204		194127.757097		194214.738159
2413    271204		194127.807098		194214.798156
2414    271204		194127.832100		194214.818115
2415    271204		194127.882099		194214.858154
2416    271204		194127.932098		194214.918151
2417    271204		194127.982098		194214.958129
2418    271204		194128.032101		194215.018127
2419    271204		194128.082100		194215.058105
2420    271204		194128.132097		194215.118103
2422    271204		194128.182098		194215.158081
2423    271204		194128.207102		194215.198059
2424    271204		194128.257099		194215.238098
2425    271204		194128.307098		194215.298095
2426    271204		194128.357100		194215.338073
2427    271204		194128.407101		194215.398071
2428    271204		194128.457098		194215.438049
2429    271204		194128.507101		194215.498046
2431    271204		194128.557098		194215.538024
2432    271204		194128.582100		194215.558044
2433    271204		194128.632099		194215.618041
2434    271204		194128.682098		194215.658020
2435    271204		194128.732100		194215.718017
2436    271204		194128.782099		194215.757995
2437    271204		194128.832100		194215.817993
2438    271204		194128.882099		194215.858032
2440    271204		194128.932100		194215.918029
2441    271204		194128.957102		194215.937988
2442    271204		194129.007105		194215.997985
2443    271204		194129.057100		194216.037964
2444    271204		194129.107101		194216.097961
2445    271204		194129.157099		194216.138000
2446    271204		194129.207102		194216.197998
2447    271204		194129.257101		194216.238037
2449    271204		194129.307100		194216.297974
2450    271204		194129.332102		194216.317993
2451    271204		194129.382101		194216.357971
2452    271204		194129.432100		194216.417969
2453    271204		194129.482101		194216.458008
2454    271204		194129.532103		194216.518005
2455    271204		194129.582102		194216.578003
2456    271204		194129.632101		194216.617979
2458    271204		194129.682100		194216.657957
2459    271204		194129.707102		194216.697937
2460    271204		194129.757101		194216.737976
2461    271204		194129.807102		194216.797974
2462    271204		194129.857101		194216.837952
2463    271204		194129.907103		194216.897949
2464    271204		194129.957102		194216.937927
2465    271204		194130.007105		194216.997925
2467    271204		194130.057102		194217.037903
2468    271204		194130.082102		194217.057922
2469    271204		194130.132101		194217.117920
2470    271204		194130.182100		194217.157957
2471    271204		194130.232103		194217.217957
2472    271204		194130.282103		194217.277954
2473    271204		194130.332102		194217.317932
2474    271204		194130.382101		194217.357910
2476    271204		194130.432102		194217.417908
2477    271204		194130.457102		194217.437927
2478    271204		194130.507101		194217.497925
2479    271204		194130.557100		194217.537903
2480    271204		194130.607103		194217.597900
2481    271204		194130.657103		194217.637878
2482    271204		194130.707102		194217.697874
2483    271204		194130.757103		194217.737854
2485    271204		194130.807102		194217.797852
2486    271204		194130.832104		194217.817871
2487    271204		194130.882103		194217.857849
2488    271204		194130.932102		194217.917847
2489    271204		194130.982101		194217.957886
2490    271204		194131.032103		194218.017822
2491    271204		194131.082104		194218.057861
2492    271204		194131.132103		194218.117859
2494    271204		194131.182102		194218.157898
2495    271204		194131.207106		194218.197874
2496    271204		194131.257105		194218.237854
2497    271204		194131.307104		194218.297852
2498    271204		194131.357103		194218.337830
2499    271204		194131.407104		194218.397827
2500    271204		194131.457104		194218.437866
2501    271204		194131.507105		194218.497864
2503    271204		194131.557104		194218.537842
2504    271204		194131.582104		194218.577820
2505    271204		194131.632105		194218.617798
2506    271204		194131.682104		194218.657837
2507    271204		194131.732103		194218.717834
2508    271204		194131.782104		194218.757812
2509    271204		194131.832104		194218.817810
2510    271204		194131.882105		194218.857788
2512    271204		194131.932104		194218.917786
2513    271204		194131.957104		194218.937805
2514    271204		194132.007107		194218.997803
2515    271204		194132.057106		194219.037781
2516    271204		194132.107105		194219.097778
2517    271204		194132.157104		194219.137756
2518    271204		194132.207108		194219.197754
2519    271204		194132.257107		194219.237732
2521    271204		194132.307106		194219.297729
2522    271204		194132.332104		194219.317749
2523    271204		194132.382107		194219.357727
2524    271204		194132.432106		194219.417725
2525    271204		194132.482105		194219.457703
2526    271204		194132.532104		194219.517700
2527    271204		194132.582104		194219.557678
2528    271204		194132.632107		194219.617676
2530    271204		194132.682106		194219.657715
2531    271204		194132.707108		194219.677673
2532    271204		194132.757107		194219.737671
2533    271204		194132.807106		194219.777708
2534    271204		194132.857105		194219.837708
2535    271204		194132.907104		194219.897644
2536    271204		194132.957104		194219.937683
2537    271204		194133.007111		194219.997681
2539    271204		194133.057106		194220.037659
2540    271204		194133.082108		194220.057678
2541    271204		194133.132107		194220.117676
2542    271204		194133.182106		194220.157654
2543    271204		194133.232105		194220.217651
2544    271204		194133.282104		194220.257629
2545    271204		194133.332108		194220.317627
2546    271204		194133.382107		194220.357666
2548    271204		194133.432106		194220.417664
2549    271204		194133.457104		194220.437622
2550    271204		194133.507107		194220.497620
2551    271204		194133.557106		194220.537659
2552    271204		194133.607105		194220.597595
2553    271204		194133.657104		194220.637634
2554    271204		194133.707108		194220.697632
2555    271204		194133.757107		194220.737610
2557    271204		194133.807106		194220.797607
2558    271204		194133.832108		194220.817627
2559    271204		194133.882107		194220.857603
