# Img   rel_time   rel_X   rel_Y   rel_Z   roll   pitch   yaw
385    16.02216   -47034.36    1311.351        2985    1.411743    3.960571    161.9879   
386    16.08028   -47032.05    1303.856        2985    1.411743    3.966064    161.9934   
387    16.10941   -47031.27    1301.367        2985    1.411743    3.971558    161.9989   
388    16.16765   -47028.97    1293.872    2984.969    1.422729    3.977051    162.0044   
389    16.22553   -47026.66    1286.377    2984.938    1.433716    3.977051    162.0099   
391    16.25464   -47025.12     1281.38    2984.938    1.433716    3.982544    162.0154   
392    16.31278   -47022.82    1273.885    2984.906    1.461182    3.988037    162.0209   
393    16.34178   -47022.05    1271.387    2984.906    1.466675    3.988037    162.0264   
394    16.40001   -47019.74    1263.891    2984.906    1.488647     3.99353    162.0319   
395     16.4584   -47018.21    1258.895    2984.875    1.516113     3.99353    162.0374   
396    16.48753   -47016.67    1253.898    2984.875    1.538086     3.99353    162.0374   
397    16.54564   -47014.36    1246.403    2984.844    1.565552    3.999023    162.0428   
398    16.57478   -47012.83    1241.406    2984.844    1.582031    3.999023    162.0483   
400    16.63314    -47011.3     1236.41    2984.844    1.620483     3.99353    162.0538   
401    16.69128   -47008.99    1228.915    2984.812    1.653442     3.99353    162.0593   
402    16.72053   -47007.46    1223.918    2984.812    1.675415     3.99353    162.0648   
403    16.77866   -47005.17    1216.423    2984.812    1.713867     3.99353    162.0703   
404    16.80778    -47004.4    1213.925    2984.781    1.730347     3.99353    162.0758   
405    16.86601    -47002.1     1206.43    2984.781    1.768799     3.99353    162.0813   
406    16.92428    -46999.8    1198.935     2984.75    1.812744     3.99353    162.0868   
407    16.95341   -46998.27    1193.938     2984.75    1.829224    3.999023    162.0868   
409    17.01166   -46996.65    1188.949    2984.781    1.862183    3.999023    162.0923   
410    17.04076   -46995.12    1183.952    2984.781    1.884155    4.004517    162.0923   
411    17.09891   -46992.83    1176.457    2984.781    1.922607     4.01001    162.1033   
412    17.15716   -46990.53    1168.963     2984.75    1.955566    4.015503    162.1033   
413    17.18628   -46989.77    1166.464     2984.75    1.977539    4.020996    162.1088   
414    17.24441   -46987.49    1158.961     2984.75    2.015991    4.031982    162.1143   
415    17.30265   -46985.19    1151.466    2984.719     2.04895    4.042969    162.1198   
416    17.33164   -46984.43    1148.968    2984.719    2.070923    4.048462    162.1198   
418     17.3899   -46982.14    1141.464    2984.719    2.103882    4.064941    162.1252   
419    17.41891   -46981.38    1138.966    2984.719    2.114868    4.064941    162.1307   
420    17.47678   -46978.34    1128.973    2984.688     2.15332    4.086914    162.1362   
421    17.53515   -46976.05    1121.469    2984.688    2.180786      4.0979    162.1417   
422    17.56428   -46975.29    1118.971    2984.688    2.191772    4.103394    162.1417   
423    17.62216   -46973.01    1111.476    2984.656    2.213745     4.11438    162.1472   
424    17.65128   -46972.25    1108.969    2984.656    2.224731    4.119873    162.1527   
425    17.70952   -46969.97    1101.474    2984.656    2.235718    4.130859    162.1582   
427    17.76764   -46967.69    1093.971    2984.656    2.246704    4.136353    162.1637   
428    17.79653   -46966.17    1088.975    2984.625    2.246704    4.141846    162.1692   
429    17.85464    -46963.9    1081.471    2984.625    2.246704    4.152832    162.1747   
430    18.91291   -46962.38    1076.475    2984.625    2.241211    4.152832    162.1802   
431    17.94178   -46960.86    1071.469    2984.625    2.235718    4.158325    162.1802   
432    17.99978   -46958.53    1063.992    2984.656    2.219238    4.163818    162.1912   
433    18.02891   -46957.77    1061.494    2984.656    2.213745    4.169312    162.1912   
434    18.08703    -46955.5    1053.991    2984.625    2.186279    4.174805    162.1967   
436    18.14503   -46953.23    1046.487    2984.625    2.158813    4.180298    162.2021   
437    18.17416   -46951.72    1041.491    2984.625    2.142334    4.180298    162.2076   
438    18.23229   -46949.45    1033.988    2984.625    2.103882    4.185791    162.2131   
439    18.26116   -46948.69     1031.48    2984.625    2.087402    4.185791    162.2186   
440    18.31928   -46946.43    1023.986    2984.625     2.04895    4.191284    162.2241   
441    18.37716   -46944.17    1016.483    2984.625    2.005005    4.191284    162.2296   
442    18.40603   -46943.41    1013.976    2984.625    1.983032    4.196777    162.2351   
443    18.46428   -46941.15    1006.473    2984.594     1.94458    4.196777    162.2461   
445    18.52228   -46938.89    998.9695    2984.594    1.889648    4.202271    162.2516   
446    18.55153   -46938.13    996.4715    2984.594    1.867676    4.207764    162.2571   
447    18.60941   -46935.87    988.9684    2984.594    1.818237    4.213257    162.2626   
448    18.63841   -46934.37    983.9632    2984.594    1.796265    4.213257    162.2681   
449    18.69653   -46932.11      976.46    2984.594     1.73584     4.21875    162.2791   
450    18.75453   -46930.61    971.4643    2984.594    1.691895    4.224243    162.2845   
451    18.78353    -46929.1    966.4591    2984.594    1.669922    4.229736      162.29   
452    18.84164   -46926.85    958.9561    2984.594    1.604004    4.235229     162.301   
454    18.87053   -46926.09    956.4582    2984.594    1.593018    4.240723     162.301   
455    18.92879   -46923.84    948.9459    2984.594    1.532593    4.246216     162.312   
456    18.98666   -46921.59     941.443    2984.594    1.494141    4.251709     162.323   
457    19.01564   -46920.07    936.4746    2984.656    1.461182    4.257202    162.3285   
458    19.07354   -46917.82    928.9718    2984.656    1.422729    4.262695     162.334   
459    19.13153   -46916.32    923.9668    2984.656    1.378784    4.273682    162.3505   
460    19.16054   -46914.82    918.9618    2984.656    1.356812    4.273682     162.356   
461    19.21866   -46912.57    911.4589    2984.656    1.318359    4.279175    162.3669   
463    19.24777   -46911.82    908.9611    2984.656     1.30188    4.284668    162.3724   
464    19.30578   -46909.57    901.4583    2984.656    1.257935    4.290161    162.3834   
465    19.36366   -46907.33    893.9556    2984.656    1.224976    4.295654    162.3944   
466    19.39279   -46906.57    891.4483    2984.656    1.208496    4.295654    162.3999   
467    19.45077   -46904.33    883.9455    2984.656    1.175537    4.301147    162.4164   
468    19.47966   -46902.84    878.9407    2984.656    1.159058    4.301147    162.4164   
469    19.53766   -46900.59    871.4379    2984.688    1.131592    4.306641    162.4329   
470    19.59552   -46898.35    863.9354    2984.688    1.104126    4.306641    162.4384   
472    19.62453    -46897.6    861.4374    2984.688     1.09314    4.306641    162.4493   
473    19.68266   -46895.36    853.9348    2984.688    1.071167    4.306641    162.4603   
474    19.74041   -46893.12    846.4322    2984.688    1.043701    4.306641    162.4658   
475    19.76929   -46892.37    843.9252    2984.688    1.032715    4.312134    162.4713   
476    19.82729   -46890.13    836.4224    2984.719    1.016235    4.312134    162.4823   
477    19.85653   -46889.38    833.9247    2984.719    1.005249    4.317627    162.4878   
478    20.91429    -46886.4    823.9152    2984.719   0.9777832     4.32312    162.4988   
480    19.97204   -46884.91    818.9197    2984.719   0.9558105    4.334106    162.4988   
481    20.00116   -46883.38    813.9233    2984.781   0.9448242      4.3396    162.5098   
482    20.05916   -46881.15    806.4209    2984.781   0.9228516    4.350586    162.5153   
483    20.08804    -46880.4    803.9231    2984.781   0.9118652    4.356079    162.5153   
484    20.14591   -46878.16    796.4205    2984.812   0.8898926    4.361572    162.5208   
485    20.20379   -46875.93    788.9088    2984.812   0.8679199    4.372559    162.5208   
486    20.23266   -46875.18    786.4111    2984.812   0.8624268    4.372559    162.5262   
487    20.29079   -46872.95    778.9087    2984.812   0.8404541    4.378052    162.5262   
489    20.34854   -46870.72    771.4063    2984.844   0.8239746    4.383545    162.5262   
490    20.37754   -46869.22    766.4015    2984.844   0.8129883    4.383545    162.5262   
491    20.43541   -46866.99    758.8991    2984.844    0.802002    4.389038    162.5262   
492    20.46427   -46866.25    756.4015    2984.875   0.7910156    4.389038    162.5208   
493    20.52216   -46864.02    748.8992    2984.875   0.7745361    4.389038    162.5208   
494    20.57991   -46861.79    741.3968    2984.875   0.7580566    4.389038    162.5153   
495    20.60879   -46861.04     738.899    2984.906   0.7525635    4.389038    162.5153   
496    20.66679   -46858.81    731.3968    2984.906    0.736084    4.389038    162.5098   
498    20.72454   -46856.58    723.8945    2984.938   0.7250977    4.389038    162.5043   
499    20.75366   -46855.84    721.3876    2984.938   0.7141113    4.394531    162.4988   
500    20.81154   -46852.87    711.3876    2984.938   0.6921387    4.394531    162.4933   
501    20.84029   -46852.12    708.8899    2984.969   0.6866455    4.394531    162.4878   
502    20.89829    -46849.9    701.3877    2984.969   0.6646729    4.400024    162.4823   
503    20.95604   -46847.67    693.8855        2985   0.6427002    4.400024    162.4713   
504    20.98491   -46846.93    691.3785        2985   0.6317139    4.405518    162.4713   
505    21.04265   -46844.67    683.8755    2985.062    0.604248    4.411011    162.4603   
506    21.10054   -46842.45    676.3733    2985.062   0.5877686    4.416504    162.4493   
508    21.12954    -46841.7    673.8756    2985.062   0.5767822    4.416504    162.4493   
509    21.18729   -46839.47    666.3734    2985.094   0.5548096    4.421997    162.4384   
510    21.21604   -46837.99     661.369    2985.094   0.5383301    4.421997    162.4329   
511    21.27416   -46836.51    656.3736    2985.125   0.5273438     4.42749    162.4274   
512    21.33192   -46834.28    648.8715    2985.125   0.4998779    4.438477    162.4164   
513    21.36079    -46832.8     643.867    2985.156   0.4888916    4.438477    162.4109   
514    21.41842   -46830.58    636.3648    2985.188   0.4669189     4.44397    162.4054   
515    21.44741   -46829.84    633.8673    2985.188   0.4614258    4.449463    162.3999   
517    21.50516   -46827.62    626.3653    2985.219     0.43396    4.454956    162.3944   
518    21.56291   -46825.39    618.8724    2985.219   0.4119873    4.460449    162.3889   
519    21.59179   -46823.91     613.868     2985.25    0.401001    4.465942    162.3834   
520    21.64954   -46822.43    608.8729     2985.25   0.3735352    4.471436    162.3779   
521    21.70741   -46820.21    601.3707    2985.281   0.3515625    4.476929    162.3724   
522    21.73639   -46818.73    596.3756    2985.281   0.3460693    4.476929    162.3669   
523    21.79416   -46816.51    588.8736    2985.312   0.3186035    4.487915    162.3615   
524    21.82316   -46815.77     586.376    2985.344   0.3131104    4.487915    162.3615   
526    21.88079   -46813.55     578.874    2985.344   0.2966309    4.493408     162.356   
527    21.93854   -46811.33    571.3812    2985.375   0.2801514    4.498901     162.356   
528    21.99291   -46809.85    566.3767    2985.469   0.2636719    4.504395     162.356   
529    22.01791   -46808.33    561.3807    2985.469   0.2581787    4.504395     162.356   
530    22.06791   -46806.85    556.3763      2985.5   0.2471924    4.509888    162.3505   
531    22.11791   -46804.63    548.8836    2985.531   0.2362061    4.509888     162.356   
532    22.16791   -46803.15    543.8885    2985.531   0.2307129    4.509888     162.356   
533    22.21791   -46800.94    536.3865    2985.562   0.2252197    4.515381     162.356   
535    22.26791   -46799.46    531.3914    2985.594   0.2142334    4.520874    162.3615   
536    22.31791   -46797.24    523.8989    2985.625   0.2142334    4.520874    162.3615   
537    22.36791   -46795.76    518.9038    2985.625   0.2087402    4.520874    162.3669   
538    22.39291   -46794.28    513.9086    2985.656   0.2032471    4.520874    162.3669   
539    22.44291   -46792.81    508.9042    2985.688   0.1977539    4.526367    162.3724   
540    22.49291   -46791.33    503.9091    2985.688   0.1977539    4.526367    162.3724   
541    22.54291   -46789.11    496.4164    2985.719   0.1867676    4.526367    162.3779   
542     22.5929   -46787.63    491.4215     2985.75   0.1867676     4.53186    162.3834   
544    22.64291   -46785.41    483.9288    2985.781   0.1867676     4.53186    162.3889   
545    22.69291   -46783.94    478.9337    2985.812   0.1757812     4.53186    162.3889   
546    22.74291   -46781.72    471.4412    2985.844   0.1757812    4.537354    162.3944   
547    22.76791   -46780.98    468.9437    2985.844   0.1812744     4.53186    162.3999   
548    22.81792   -46778.76     461.451    2985.875   0.1757812    4.542847    162.4054   
549    22.86791   -46777.29    456.4561    2985.906   0.1757812    4.542847    162.4054   
550    23.91791   -46775.07    448.9634    2985.938   0.1757812    4.542847    162.4164   
551    22.96791    -46773.6    443.9685    2985.969   0.1757812     4.54834    162.4219   
553    23.01791   -46771.37    436.4384    2986.031   0.1757812    4.553833    162.4219   
554    23.06791    -46769.9    431.4528    2986.062   0.1812744    4.553833    162.4274   
555    23.11791   -46768.42    426.4577    2986.094   0.1812744    4.559326    162.4329   
